"trial","subject","offer_A","RT","offer_B","is_choice_A","choice","subject_original_id"
1207,16,3,1.853,5,1,3,"69e93862861d83c30bb6e586"
1208,16,6,1.634,5,1,6,"69e93862861d83c30bb6e586"
1209,16,8,0.811,5,1,8,"69e93862861d83c30bb6e586"
1210,16,7,2.286,5,1,7,"69e93862861d83c30bb6e586"
1211,16,8,1.55,5,1,8,"69e93862861d83c30bb6e586"
1212,16,4,2.13,5,0,5,"69e93862861d83c30bb6e586"
1213,16,7,2.052,5,0,5,"69e93862861d83c30bb6e586"
1214,16,3,1.987,5,1,3,"69e93862861d83c30bb6e586"
1215,16,3,3.483,5,1,3,"69e93862861d83c30bb6e586"
1216,16,4,1.625,5,0,5,"69e93862861d83c30bb6e586"
1217,16,2,2.036,5,0,5,"69e93862861d83c30bb6e586"
1218,16,4,2.889,5,0,5,"69e93862861d83c30bb6e586"
1219,16,3,1.531,5,1,3,"69e93862861d83c30bb6e586"
1220,16,6,1.489,5,1,6,"69e93862861d83c30bb6e586"
1221,16,6,2.694,5,1,6,"69e93862861d83c30bb6e586"
1222,16,7,1.639,5,0,5,"69e93862861d83c30bb6e586"
1223,16,2,2.854,5,1,2,"69e93862861d83c30bb6e586"
1224,16,8,1.556,5,1,8,"69e93862861d83c30bb6e586"
1225,16,2,1.453,5,0,5,"69e93862861d83c30bb6e586"
1226,16,6,2.871,5,1,6,"69e93862861d83c30bb6e586"
1227,16,8,1.927,5,1,8,"69e93862861d83c30bb6e586"
1228,16,8,1.659,5,1,8,"69e93862861d83c30bb6e586"
1229,16,3,1.713,5,0,5,"69e93862861d83c30bb6e586"
1230,16,7,2.567,5,1,7,"69e93862861d83c30bb6e586"
1231,16,3,3.522,5,1,3,"69e93862861d83c30bb6e586"
1232,16,7,3.155,5,0,5,"69e93862861d83c30bb6e586"
1233,16,4,1.936,5,1,4,"69e93862861d83c30bb6e586"
1234,16,2,1.735,5,1,2,"69e93862861d83c30bb6e586"
1235,16,6,2.955,5,0,5,"69e93862861d83c30bb6e586"
1236,16,2,1.32,5,1,2,"69e93862861d83c30bb6e586"
1237,16,4,1.789,5,1,4,"69e93862861d83c30bb6e586"
1238,16,6,2.422,5,1,6,"69e93862861d83c30bb6e586"
1239,16,6,1.057,5,0,5,"69e93862861d83c30bb6e586"
1240,16,2,1.878,5,1,2,"69e93862861d83c30bb6e586"
1241,16,4,1.725,5,1,4,"69e93862861d83c30bb6e586"
1242,16,7,1.758,5,1,7,"69e93862861d83c30bb6e586"
1243,16,3,2.248,5,0,5,"69e93862861d83c30bb6e586"
1244,16,7,1.401,5,0,5,"69e93862861d83c30bb6e586"
1245,16,2,0.859,5,0,5,"69e93862861d83c30bb6e586"
1246,16,2,0.619,5,0,5,"69e93862861d83c30bb6e586"
1247,16,6,1.421,5,1,6,"69e93862861d83c30bb6e586"
1248,16,8,1.154,5,0,5,"69e93862861d83c30bb6e586"
1249,16,8,1.584,5,1,8,"69e93862861d83c30bb6e586"
1250,16,3,1.421,5,0,5,"69e93862861d83c30bb6e586"
1251,16,6,1.652,5,0,5,"69e93862861d83c30bb6e586"
1252,16,2,1.923,5,0,5,"69e93862861d83c30bb6e586"
1253,16,3,1.143,5,1,3,"69e93862861d83c30bb6e586"
1254,16,8,1.914,5,1,8,"69e93862861d83c30bb6e586"
1255,16,4,1.862,5,0,5,"69e93862861d83c30bb6e586"
1256,16,7,1.637,5,1,7,"69e93862861d83c30bb6e586"
1257,16,4,2.499,5,0,5,"69e93862861d83c30bb6e586"
1258,16,4,1.42,5,1,4,"69e93862861d83c30bb6e586"
1259,16,6,1.983,5,0,5,"69e93862861d83c30bb6e586"
1260,16,3,1.35,5,1,3,"69e93862861d83c30bb6e586"
1261,16,8,2.078,5,1,8,"69e93862861d83c30bb6e586"
1262,16,6,2.155,5,0,5,"69e93862861d83c30bb6e586"
1263,16,7,1.713,5,1,7,"69e93862861d83c30bb6e586"
1264,16,7,1.831,5,1,7,"69e93862861d83c30bb6e586"
1265,16,7,2.096,5,0,5,"69e93862861d83c30bb6e586"
1266,16,3,2.431,5,1,3,"69e93862861d83c30bb6e586"
1267,16,4,1.296,5,0,5,"69e93862861d83c30bb6e586"
1268,16,4,1.873,5,0,5,"69e93862861d83c30bb6e586"
1269,16,3,1.617,5,0,5,"69e93862861d83c30bb6e586"
1270,16,8,1.316,5,1,8,"69e93862861d83c30bb6e586"
1271,16,2,1.548,5,1,2,"69e93862861d83c30bb6e586"
1272,16,3,2.152,5,0,5,"69e93862861d83c30bb6e586"
1273,16,6,2.059,5,1,6,"69e93862861d83c30bb6e586"
1274,16,2,1.597,5,0,5,"69e93862861d83c30bb6e586"
1275,16,8,1.582,5,1,8,"69e93862861d83c30bb6e586"
1276,16,2,0.897,5,0,5,"69e93862861d83c30bb6e586"
1277,16,6,1.435,5,0,5,"69e93862861d83c30bb6e586"
1278,16,4,3.052,5,0,5,"69e93862861d83c30bb6e586"
1279,16,8,2.607,5,1,8,"69e93862861d83c30bb6e586"
1280,16,6,1.539,5,0,5,"69e93862861d83c30bb6e586"
1281,16,7,1.613,5,1,7,"69e93862861d83c30bb6e586"
1282,16,8,1.964,5,0,5,"69e93862861d83c30bb6e586"
1283,16,3,1.741,5,0,5,"69e93862861d83c30bb6e586"
1284,16,2,0.912,5,0,5,"69e93862861d83c30bb6e586"
1285,16,4,3.176,5,0,5,"69e93862861d83c30bb6e586"
1286,16,7,1.898,5,1,7,"69e93862861d83c30bb6e586"
1287,16,8,1.899,5,0,5,"69e93862861d83c30bb6e586"
1288,16,3,2.201,5,1,3,"69e93862861d83c30bb6e586"
1289,16,2,0.9,5,0,5,"69e93862861d83c30bb6e586"
1290,16,3,1.433,5,0,5,"69e93862861d83c30bb6e586"
1291,16,6,1.393,5,1,6,"69e93862861d83c30bb6e586"
1292,16,4,2.021,5,0,5,"69e93862861d83c30bb6e586"
1293,16,7,1.066,5,1,7,"69e93862861d83c30bb6e586"
1294,16,6,1.235,5,1,6,"69e93862861d83c30bb6e586"
1295,16,2,1.234,5,1,2,"69e93862861d83c30bb6e586"
1296,16,7,1.434,5,1,7,"69e93862861d83c30bb6e586"
1297,16,8,1.172,5,1,8,"69e93862861d83c30bb6e586"
1298,16,8,2.75,5,0,5,"69e93862861d83c30bb6e586"
1299,16,7,1.748,5,1,7,"69e93862861d83c30bb6e586"
1300,16,2,0.729,5,1,2,"69e93862861d83c30bb6e586"
1301,16,8,0.926,5,0,5,"69e93862861d83c30bb6e586"
1302,16,6,1.844,5,1,6,"69e93862861d83c30bb6e586"
1303,16,6,1.389,5,0,5,"69e93862861d83c30bb6e586"
1304,16,4,2.454,5,0,5,"69e93862861d83c30bb6e586"
1305,16,3,1.877,5,1,3,"69e93862861d83c30bb6e586"
1306,16,4,1.682,5,0,5,"69e93862861d83c30bb6e586"
1307,16,3,1.698,5,1,3,"69e93862861d83c30bb6e586"
1308,16,4,1.361,5,0,5,"69e93862861d83c30bb6e586"
1309,16,6,1.38,5,0,5,"69e93862861d83c30bb6e586"
1310,16,7,1.604,5,0,5,"69e93862861d83c30bb6e586"
1311,16,3,1.094,5,0,5,"69e93862861d83c30bb6e586"
1312,17,4,1.622,5,0,5,"69ea501f7c2740d540da0443"
1313,17,8,1.433,5,0,5,"69ea501f7c2740d540da0443"
1314,17,7,1.327,5,1,7,"69ea501f7c2740d540da0443"
1315,17,6,1.355,5,0,5,"69ea501f7c2740d540da0443"
1316,17,6,1.282,5,1,6,"69ea501f7c2740d540da0443"
1317,17,4,2.443,5,1,4,"69ea501f7c2740d540da0443"
1318,17,6,1.131,5,1,6,"69ea501f7c2740d540da0443"
1319,17,3,1.294,5,0,5,"69ea501f7c2740d540da0443"
1320,17,7,1.383,5,0,5,"69ea501f7c2740d540da0443"
1321,17,3,0.623,5,1,3,"69ea501f7c2740d540da0443"
1322,17,4,1.151,5,0,5,"69ea501f7c2740d540da0443"
1323,17,7,0.806,5,0,5,"69ea501f7c2740d540da0443"
1324,17,2,0.859,5,0,5,"69ea501f7c2740d540da0443"
1325,17,8,1.065,5,1,8,"69ea501f7c2740d540da0443"
1326,17,2,2.058,5,0,5,"69ea501f7c2740d540da0443"
1327,17,3,1.025,5,1,3,"69ea501f7c2740d540da0443"
1328,17,8,1.032,5,0,5,"69ea501f7c2740d540da0443"
1329,17,6,1.051,5,1,6,"69ea501f7c2740d540da0443"
1330,17,2,1.2,5,0,5,"69ea501f7c2740d540da0443"
1331,17,4,1.236,5,0,5,"69ea501f7c2740d540da0443"
1332,17,6,1.188,5,1,6,"69ea501f7c2740d540da0443"
1333,17,3,1.428,5,0,5,"69ea501f7c2740d540da0443"
1334,17,4,1.925,5,0,5,"69ea501f7c2740d540da0443"
1335,17,3,1.1,5,0,5,"69ea501f7c2740d540da0443"
1336,17,2,1.03,5,1,2,"69ea501f7c2740d540da0443"
1337,17,8,0.693,5,0,5,"69ea501f7c2740d540da0443"
1338,17,7,1.217,5,1,7,"69ea501f7c2740d540da0443"
1339,17,6,1.816,5,1,6,"69ea501f7c2740d540da0443"
1340,17,2,1.062,5,0,5,"69ea501f7c2740d540da0443"
1341,17,7,1.343,5,0,5,"69ea501f7c2740d540da0443"
1342,17,8,1.212,5,0,5,"69ea501f7c2740d540da0443"
1343,17,4,1.079,5,1,4,"69ea501f7c2740d540da0443"
1344,17,8,1.893,5,1,8,"69ea501f7c2740d540da0443"
1345,17,3,0.835,5,1,3,"69ea501f7c2740d540da0443"
1346,17,7,0.752,5,1,7,"69ea501f7c2740d540da0443"
1347,17,6,2.36,5,0,5,"69ea501f7c2740d540da0443"
1348,17,4,0.813,5,1,4,"69ea501f7c2740d540da0443"
1349,17,6,1.11,5,1,6,"69ea501f7c2740d540da0443"
1350,17,6,1.14,5,0,5,"69ea501f7c2740d540da0443"
1351,17,7,1.907,5,1,7,"69ea501f7c2740d540da0443"
1352,17,7,1.358,5,0,5,"69ea501f7c2740d540da0443"
1353,17,8,1.373,5,0,5,"69ea501f7c2740d540da0443"
1354,17,4,0.731,5,1,4,"69ea501f7c2740d540da0443"
1355,17,3,1.054,5,1,3,"69ea501f7c2740d540da0443"
1356,17,4,1.39,5,0,5,"69ea501f7c2740d540da0443"
1357,17,7,1.096,5,0,5,"69ea501f7c2740d540da0443"
1358,17,8,1.252,5,1,8,"69ea501f7c2740d540da0443"
1359,17,2,1.157,5,1,2,"69ea501f7c2740d540da0443"
1360,17,3,0.94,5,0,5,"69ea501f7c2740d540da0443"
1361,17,3,2.036,5,0,5,"69ea501f7c2740d540da0443"
1362,17,2,2.154,5,1,2,"69ea501f7c2740d540da0443"
1363,17,2,1.178,5,0,5,"69ea501f7c2740d540da0443"
1364,17,6,1.179,5,0,5,"69ea501f7c2740d540da0443"
1365,17,3,1.02,5,0,5,"69ea501f7c2740d540da0443"
1366,17,2,0.995,5,0,5,"69ea501f7c2740d540da0443"
1367,17,2,0.597,5,0,5,"69ea501f7c2740d540da0443"
1368,17,2,1.077,5,1,2,"69ea501f7c2740d540da0443"
1369,17,6,1.68,5,0,5,"69ea501f7c2740d540da0443"
1370,17,4,1.695,5,0,5,"69ea501f7c2740d540da0443"
1371,17,4,1.36,5,1,4,"69ea501f7c2740d540da0443"
1372,17,8,1.513,5,1,8,"69ea501f7c2740d540da0443"
1373,17,4,1.096,5,1,4,"69ea501f7c2740d540da0443"
1374,17,7,2.254,5,1,7,"69ea501f7c2740d540da0443"
1375,17,7,1.423,5,1,7,"69ea501f7c2740d540da0443"
1376,17,3,1.111,5,1,3,"69ea501f7c2740d540da0443"
1377,17,7,0.974,5,0,5,"69ea501f7c2740d540da0443"
1378,17,8,0.967,5,0,5,"69ea501f7c2740d540da0443"
1379,17,3,0.765,5,0,5,"69ea501f7c2740d540da0443"
1380,17,6,1.026,5,1,6,"69ea501f7c2740d540da0443"
1381,17,6,1.334,5,0,5,"69ea501f7c2740d540da0443"
1382,17,2,0.852,5,0,5,"69ea501f7c2740d540da0443"
1383,17,3,1.233,5,0,5,"69ea501f7c2740d540da0443"
1384,17,4,1.353,5,1,4,"69ea501f7c2740d540da0443"
1385,17,4,0.897,5,0,5,"69ea501f7c2740d540da0443"
1386,17,7,1.777,5,0,5,"69ea501f7c2740d540da0443"
1387,17,4,2.146,5,1,4,"69ea501f7c2740d540da0443"
1388,17,8,1.852,5,0,5,"69ea501f7c2740d540da0443"
1389,17,8,1.548,5,1,8,"69ea501f7c2740d540da0443"
1390,17,6,1.572,5,1,6,"69ea501f7c2740d540da0443"
1391,17,3,1.384,5,0,5,"69ea501f7c2740d540da0443"
1392,17,6,1.339,5,1,6,"69ea501f7c2740d540da0443"
1393,17,3,1.086,5,0,5,"69ea501f7c2740d540da0443"
1394,17,8,1.621,5,0,5,"69ea501f7c2740d540da0443"
1395,17,7,2.358,5,1,7,"69ea501f7c2740d540da0443"
1396,17,2,1.86,5,0,5,"69ea501f7c2740d540da0443"
1397,17,2,1.619,5,1,2,"69ea501f7c2740d540da0443"
1398,17,8,2.68,5,0,5,"69ea501f7c2740d540da0443"
1399,17,7,0.799,5,0,5,"69ea501f7c2740d540da0443"
1400,17,3,1.059,5,0,5,"69ea501f7c2740d540da0443"
1401,17,7,1.528,5,1,7,"69ea501f7c2740d540da0443"
1402,17,3,1.553,5,0,5,"69ea501f7c2740d540da0443"
1403,17,2,1.597,5,0,5,"69ea501f7c2740d540da0443"
1404,17,6,1.4,5,1,6,"69ea501f7c2740d540da0443"
1405,17,4,1.309,5,1,4,"69ea501f7c2740d540da0443"
1406,17,8,1.582,5,1,8,"69ea501f7c2740d540da0443"
1407,17,4,1.733,5,0,5,"69ea501f7c2740d540da0443"
1408,17,2,1.622,5,0,5,"69ea501f7c2740d540da0443"
1409,17,8,2.229,5,0,5,"69ea501f7c2740d540da0443"
1410,17,2,2.063,5,0,5,"69ea501f7c2740d540da0443"
1411,17,6,1.849,5,0,5,"69ea501f7c2740d540da0443"
1412,17,7,1.479,5,1,7,"69ea501f7c2740d540da0443"
1413,17,6,1.71,5,1,6,"69ea501f7c2740d540da0443"
1414,17,3,1.515,5,1,3,"69ea501f7c2740d540da0443"
1415,17,6,1.527,5,0,5,"69ea501f7c2740d540da0443"
1416,17,2,1.747,5,1,2,"69ea501f7c2740d540da0443"
1417,17,6,1.864,5,0,5,"69ea501f7c2740d540da0443"
1418,17,8,1.694,5,1,8,"69ea501f7c2740d540da0443"
1419,17,3,1.703,5,0,5,"69ea501f7c2740d540da0443"
1420,17,4,2.063,5,0,5,"69ea501f7c2740d540da0443"
1421,17,8,1.559,5,1,8,"69ea501f7c2740d540da0443"
1422,17,2,1.716,5,1,2,"69ea501f7c2740d540da0443"
1423,17,4,1.479,5,0,5,"69ea501f7c2740d540da0443"
1424,17,4,1.877,5,1,4,"69ea501f7c2740d540da0443"
1425,17,6,2.109,5,0,5,"69ea501f7c2740d540da0443"
1426,17,8,1.526,5,1,8,"69ea501f7c2740d540da0443"
1427,17,7,1.614,5,1,7,"69ea501f7c2740d540da0443"
1428,17,3,1.47,5,1,3,"69ea501f7c2740d540da0443"
1429,17,4,1.264,5,0,5,"69ea501f7c2740d540da0443"
1430,17,8,0.935,5,0,5,"69ea501f7c2740d540da0443"
1431,17,3,0.771,5,0,5,"69ea501f7c2740d540da0443"
1432,17,6,0.92,5,1,6,"69ea501f7c2740d540da0443"
1433,17,2,1.015,5,0,5,"69ea501f7c2740d540da0443"
1434,17,4,2.12,5,1,4,"69ea501f7c2740d540da0443"
1435,17,4,1.384,5,1,4,"69ea501f7c2740d540da0443"
1436,17,8,1.081,5,0,5,"69ea501f7c2740d540da0443"
1437,17,6,0.891,5,0,5,"69ea501f7c2740d540da0443"
1438,17,7,1.146,5,0,5,"69ea501f7c2740d540da0443"
1439,17,2,1.204,5,1,2,"69ea501f7c2740d540da0443"
1440,17,3,1.092,5,1,3,"69ea501f7c2740d540da0443"
1441,17,6,1.643,5,1,6,"69ea501f7c2740d540da0443"
1442,17,7,1.766,5,0,5,"69ea501f7c2740d540da0443"
1443,17,7,1.987,5,0,5,"69ea501f7c2740d540da0443"
1444,17,3,1.974,5,0,5,"69ea501f7c2740d540da0443"
1445,17,8,1.013,5,0,5,"69ea501f7c2740d540da0443"
1446,18,3,1.341,5,0,5,"69ea7eb1026754c383c71dcb"
1447,18,3,1.046,5,0,5,"69ea7eb1026754c383c71dcb"
1448,18,4,1.534,5,0,5,"69ea7eb1026754c383c71dcb"
1449,18,6,1.39,5,0,5,"69ea7eb1026754c383c71dcb"
1450,18,4,1.988,5,0,5,"69ea7eb1026754c383c71dcb"
1451,18,4,1.24,5,1,4,"69ea7eb1026754c383c71dcb"
1452,18,7,1.242,5,1,7,"69ea7eb1026754c383c71dcb"
1453,18,2,0.795,5,0,5,"69ea7eb1026754c383c71dcb"
1454,18,6,1.39,5,1,6,"69ea7eb1026754c383c71dcb"
1455,18,8,1.283,5,0,5,"69ea7eb1026754c383c71dcb"
1456,18,8,1.597,5,1,8,"69ea7eb1026754c383c71dcb"
1457,18,8,1.439,5,1,8,"69ea7eb1026754c383c71dcb"
1458,18,7,1.28,5,0,5,"69ea7eb1026754c383c71dcb"
1459,18,7,1.014,5,0,5,"69ea7eb1026754c383c71dcb"
1460,18,6,1.055,5,1,6,"69ea7eb1026754c383c71dcb"
1461,18,3,0.924,5,1,3,"69ea7eb1026754c383c71dcb"
1462,18,2,1.009,5,0,5,"69ea7eb1026754c383c71dcb"
1463,18,6,1.84,5,0,5,"69ea7eb1026754c383c71dcb"
1464,18,7,1.311,5,1,7,"69ea7eb1026754c383c71dcb"
1465,18,8,0.581,5,1,8,"69ea7eb1026754c383c71dcb"
1466,18,3,1.035,5,1,3,"69ea7eb1026754c383c71dcb"
1467,18,3,1.503,5,1,3,"69ea7eb1026754c383c71dcb"
1468,18,7,1.227,5,1,7,"69ea7eb1026754c383c71dcb"
1469,18,2,0.995,5,0,5,"69ea7eb1026754c383c71dcb"
1470,18,2,0.641,5,1,2,"69ea7eb1026754c383c71dcb"
1471,18,8,1.151,5,0,5,"69ea7eb1026754c383c71dcb"
1472,18,7,1.024,5,0,5,"69ea7eb1026754c383c71dcb"
1473,18,4,1.121,5,1,4,"69ea7eb1026754c383c71dcb"
1474,18,2,0.969,5,1,2,"69ea7eb1026754c383c71dcb"
1475,18,4,1.633,5,1,4,"69ea7eb1026754c383c71dcb"
1476,18,4,1.174,5,0,5,"69ea7eb1026754c383c71dcb"
1477,18,6,1.355,5,1,6,"69ea7eb1026754c383c71dcb"
1478,18,3,0.765,5,0,5,"69ea7eb1026754c383c71dcb"
1479,18,8,0.985,5,1,8,"69ea7eb1026754c383c71dcb"
1480,18,6,0.76,5,1,6,"69ea7eb1026754c383c71dcb"
1481,18,8,1.759,5,1,8,"69ea7eb1026754c383c71dcb"
1482,18,8,0.738,5,1,8,"69ea7eb1026754c383c71dcb"
1483,18,2,1.363,5,0,5,"69ea7eb1026754c383c71dcb"
1484,18,4,1.082,5,1,4,"69ea7eb1026754c383c71dcb"
1485,18,2,0.774,5,0,5,"69ea7eb1026754c383c71dcb"
1486,18,7,0.836,5,0,5,"69ea7eb1026754c383c71dcb"
1487,18,7,0.93,5,0,5,"69ea7eb1026754c383c71dcb"
1488,18,3,0.973,5,1,3,"69ea7eb1026754c383c71dcb"
1489,18,6,0.935,5,1,6,"69ea7eb1026754c383c71dcb"
1490,18,3,0.72,5,1,3,"69ea7eb1026754c383c71dcb"
1491,18,4,1.117,5,1,4,"69ea7eb1026754c383c71dcb"
1492,18,6,0.739,5,1,6,"69ea7eb1026754c383c71dcb"
1493,18,6,1.321,5,1,6,"69ea7eb1026754c383c71dcb"
1494,18,2,1.198,5,1,2,"69ea7eb1026754c383c71dcb"
1495,18,7,0.883,5,0,5,"69ea7eb1026754c383c71dcb"
1496,18,3,0.988,5,1,3,"69ea7eb1026754c383c71dcb"
1497,18,6,1.157,5,0,5,"69ea7eb1026754c383c71dcb"
1498,18,7,1.155,5,0,5,"69ea7eb1026754c383c71dcb"
1499,18,2,0.697,5,1,2,"69ea7eb1026754c383c71dcb"
1500,18,8,1.107,5,1,8,"69ea7eb1026754c383c71dcb"
1501,18,3,1.128,5,0,5,"69ea7eb1026754c383c71dcb"
1502,18,4,1.399,5,1,4,"69ea7eb1026754c383c71dcb"
1503,18,3,1.394,5,0,5,"69ea7eb1026754c383c71dcb"
1504,18,6,1.842,5,0,5,"69ea7eb1026754c383c71dcb"
1505,18,6,1.333,5,1,6,"69ea7eb1026754c383c71dcb"
1506,18,4,0.656,5,0,5,"69ea7eb1026754c383c71dcb"
1507,18,2,0.745,5,1,2,"69ea7eb1026754c383c71dcb"
1508,18,3,0.843,5,0,5,"69ea7eb1026754c383c71dcb"
1509,18,7,1.335,5,1,7,"69ea7eb1026754c383c71dcb"
1510,18,8,1,5,0,5,"69ea7eb1026754c383c71dcb"
1511,18,6,1.48,5,0,5,"69ea7eb1026754c383c71dcb"
1512,18,2,0.959,5,1,2,"69ea7eb1026754c383c71dcb"
1513,18,4,1.131,5,1,4,"69ea7eb1026754c383c71dcb"
1514,18,3,1.806,5,0,5,"69ea7eb1026754c383c71dcb"
1515,18,4,1.149,5,0,5,"69ea7eb1026754c383c71dcb"
1516,18,3,1.31,5,1,3,"69ea7eb1026754c383c71dcb"
1517,18,4,0.827,5,0,5,"69ea7eb1026754c383c71dcb"
1518,18,6,1.06,5,0,5,"69ea7eb1026754c383c71dcb"
1519,18,6,1.267,5,0,5,"69ea7eb1026754c383c71dcb"
1520,18,8,1.15,5,0,5,"69ea7eb1026754c383c71dcb"
1521,18,2,0.951,5,0,5,"69ea7eb1026754c383c71dcb"
1522,18,8,1.324,5,0,5,"69ea7eb1026754c383c71dcb"
1523,18,7,1.339,5,1,7,"69ea7eb1026754c383c71dcb"
1524,18,3,0.856,5,1,3,"69ea7eb1026754c383c71dcb"
1525,18,7,1.204,5,0,5,"69ea7eb1026754c383c71dcb"
1526,18,8,1.288,5,0,5,"69ea7eb1026754c383c71dcb"
1527,18,2,1.006,5,1,2,"69ea7eb1026754c383c71dcb"
1528,18,4,1.139,5,1,4,"69ea7eb1026754c383c71dcb"
1529,18,2,0.706,5,0,5,"69ea7eb1026754c383c71dcb"
1530,18,3,0.797,5,0,5,"69ea7eb1026754c383c71dcb"
1531,18,8,1.407,5,0,5,"69ea7eb1026754c383c71dcb"
1532,18,2,1.281,5,1,2,"69ea7eb1026754c383c71dcb"
1533,18,8,1.007,5,0,5,"69ea7eb1026754c383c71dcb"
1534,18,8,1.404,5,1,8,"69ea7eb1026754c383c71dcb"
1535,18,6,0.907,5,0,5,"69ea7eb1026754c383c71dcb"
1536,18,6,1.423,5,1,6,"69ea7eb1026754c383c71dcb"
1537,18,7,0.926,5,1,7,"69ea7eb1026754c383c71dcb"
1538,18,6,0.738,5,1,6,"69ea7eb1026754c383c71dcb"
1539,18,2,1.697,5,0,5,"69ea7eb1026754c383c71dcb"
1540,18,4,1.64,5,1,4,"69ea7eb1026754c383c71dcb"
1541,18,3,1.179,5,1,3,"69ea7eb1026754c383c71dcb"
1542,18,7,1.492,5,0,5,"69ea7eb1026754c383c71dcb"
1543,18,7,0.895,5,0,5,"69ea7eb1026754c383c71dcb"
1544,18,2,1.06,5,0,5,"69ea7eb1026754c383c71dcb"
1545,18,6,1.403,5,0,5,"69ea7eb1026754c383c71dcb"
1546,18,3,1.15,5,1,3,"69ea7eb1026754c383c71dcb"
1547,18,2,0.882,5,0,5,"69ea7eb1026754c383c71dcb"
1548,18,4,0.656,5,1,4,"69ea7eb1026754c383c71dcb"
1549,18,7,1,5,0,5,"69ea7eb1026754c383c71dcb"
1550,18,7,0.742,5,0,5,"69ea7eb1026754c383c71dcb"
1551,18,3,0.893,5,0,5,"69ea7eb1026754c383c71dcb"
1552,18,4,0.692,5,0,5,"69ea7eb1026754c383c71dcb"
1553,18,7,1.421,5,1,7,"69ea7eb1026754c383c71dcb"
1554,18,6,1.19,5,1,6,"69ea7eb1026754c383c71dcb"
1555,18,8,1.13,5,0,5,"69ea7eb1026754c383c71dcb"
1556,18,6,1.408,5,1,6,"69ea7eb1026754c383c71dcb"
1557,18,4,1.157,5,1,4,"69ea7eb1026754c383c71dcb"
1558,18,3,0.944,5,0,5,"69ea7eb1026754c383c71dcb"
1559,18,8,1.204,5,0,5,"69ea7eb1026754c383c71dcb"
1560,18,8,1.663,5,1,8,"69ea7eb1026754c383c71dcb"
1561,18,7,1.888,5,0,5,"69ea7eb1026754c383c71dcb"
1562,18,4,1.118,5,0,5,"69ea7eb1026754c383c71dcb"
1563,18,7,1.11,5,0,5,"69ea7eb1026754c383c71dcb"
1564,18,6,1.31,5,1,6,"69ea7eb1026754c383c71dcb"
1565,18,8,1.038,5,1,8,"69ea7eb1026754c383c71dcb"
1566,18,8,0.602,5,0,5,"69ea7eb1026754c383c71dcb"
1567,18,4,1.9,5,1,4,"69ea7eb1026754c383c71dcb"
1568,18,8,1.438,5,1,8,"69ea7eb1026754c383c71dcb"
1569,18,3,1.135,5,1,3,"69ea7eb1026754c383c71dcb"
1570,18,2,0.68,5,1,2,"69ea7eb1026754c383c71dcb"
1571,18,3,1.15,5,0,5,"69ea7eb1026754c383c71dcb"
1572,18,6,0.618,5,1,6,"69ea7eb1026754c383c71dcb"
1573,18,3,0.998,5,1,3,"69ea7eb1026754c383c71dcb"
1574,18,2,1.025,5,1,2,"69ea7eb1026754c383c71dcb"
1575,18,6,1.039,5,0,5,"69ea7eb1026754c383c71dcb"
1576,18,7,1.515,5,0,5,"69ea7eb1026754c383c71dcb"
1577,19,8,1.528,5,0,5,"69eb800832758d43f529f9af"
1578,19,4,2.223,5,0,5,"69eb800832758d43f529f9af"
1579,19,4,2.58,5,0,5,"69eb800832758d43f529f9af"
1580,19,8,1.289,5,0,5,"69eb800832758d43f529f9af"
1581,19,6,2.405,5,1,6,"69eb800832758d43f529f9af"
1582,19,7,1.337,5,1,7,"69eb800832758d43f529f9af"
1583,19,3,1.414,5,0,5,"69eb800832758d43f529f9af"
1584,19,3,1.803,5,0,5,"69eb800832758d43f529f9af"
1585,19,2,2.052,5,1,2,"69eb800832758d43f529f9af"
1586,19,6,1.552,5,0,5,"69eb800832758d43f529f9af"
1587,19,2,1.629,5,1,2,"69eb800832758d43f529f9af"
1588,19,8,1.462,5,0,5,"69eb800832758d43f529f9af"
1589,19,3,2.012,5,0,5,"69eb800832758d43f529f9af"
1590,19,7,1.555,5,1,7,"69eb800832758d43f529f9af"
1591,19,8,1.321,5,1,8,"69eb800832758d43f529f9af"
1592,19,8,1.949,5,1,8,"69eb800832758d43f529f9af"
1593,19,7,1.913,5,0,5,"69eb800832758d43f529f9af"
1594,19,8,1.658,5,0,5,"69eb800832758d43f529f9af"
1595,19,6,1.824,5,0,5,"69eb800832758d43f529f9af"
1596,19,6,1.788,5,0,5,"69eb800832758d43f529f9af"
1597,19,2,1.177,5,0,5,"69eb800832758d43f529f9af"
1598,19,3,1.616,5,1,3,"69eb800832758d43f529f9af"
1599,19,7,0.893,5,0,5,"69eb800832758d43f529f9af"
1600,19,4,1.297,5,1,4,"69eb800832758d43f529f9af"
1601,19,7,1.845,5,0,5,"69eb800832758d43f529f9af"
1602,19,4,2.157,5,1,4,"69eb800832758d43f529f9af"
1603,19,6,1.621,5,0,5,"69eb800832758d43f529f9af"
1604,19,3,1.409,5,0,5,"69eb800832758d43f529f9af"
1605,19,2,1.489,5,0,5,"69eb800832758d43f529f9af"
1606,19,2,1.475,5,1,2,"69eb800832758d43f529f9af"
1607,19,6,1.018,5,1,6,"69eb800832758d43f529f9af"
1608,19,2,1.557,5,0,5,"69eb800832758d43f529f9af"
1609,19,3,1.336,5,0,5,"69eb800832758d43f529f9af"
1610,19,7,1.133,5,1,7,"69eb800832758d43f529f9af"
