"","trial","subject","offer_A","offer_B","is_choice_A","choice"
"1357",1357,"69ea501f7c2740d540da0443",7,5,1,7
"1358",1358,"69ea501f7c2740d540da0443",8,5,0,5
"1359",1359,"69ea501f7c2740d540da0443",2,5,0,5
"1360",1360,"69ea501f7c2740d540da0443",3,5,0,5
"1361",1361,"69ea501f7c2740d540da0443",3,5,0,5
"1362",1362,"69ea501f7c2740d540da0443",2,5,0,5
"1363",1363,"69ea501f7c2740d540da0443",2,5,0,5
"1364",1364,"69ea501f7c2740d540da0443",6,5,1,6
"1365",1365,"69ea501f7c2740d540da0443",3,5,0,5
"1366",1366,"69ea501f7c2740d540da0443",2,5,1,2
"1367",1367,"69ea501f7c2740d540da0443",2,5,0,5
"1368",1368,"69ea501f7c2740d540da0443",2,5,0,5
"1369",1369,"69ea501f7c2740d540da0443",6,5,0,5
"1370",1370,"69ea501f7c2740d540da0443",4,5,0,5
"1371",1371,"69ea501f7c2740d540da0443",4,5,1,4
"1372",1372,"69ea501f7c2740d540da0443",8,5,0,5
"1373",1373,"69ea501f7c2740d540da0443",4,5,0,5
"1374",1374,"69ea501f7c2740d540da0443",7,5,1,7
"1375",1375,"69ea501f7c2740d540da0443",7,5,1,7
"1376",1376,"69ea501f7c2740d540da0443",3,5,0,5
"1377",1377,"69ea501f7c2740d540da0443",7,5,1,7
"1378",1378,"69ea501f7c2740d540da0443",8,5,1,8
"1379",1379,"69ea501f7c2740d540da0443",3,5,0,5
"1380",1380,"69ea501f7c2740d540da0443",6,5,1,6
"1381",1381,"69ea501f7c2740d540da0443",6,5,0,5
"1382",1382,"69ea501f7c2740d540da0443",2,5,0,5
"1383",1383,"69ea501f7c2740d540da0443",3,5,1,3
"1384",1384,"69ea501f7c2740d540da0443",4,5,1,4
"1385",1385,"69ea501f7c2740d540da0443",4,5,0,5
"1386",1386,"69ea501f7c2740d540da0443",7,5,0,5
"1387",1387,"69ea501f7c2740d540da0443",4,5,0,5
"1388",1388,"69ea501f7c2740d540da0443",8,5,1,8
"1389",1389,"69ea501f7c2740d540da0443",8,5,1,8
"1390",1390,"69ea501f7c2740d540da0443",6,5,1,6
"1391",1391,"69ea501f7c2740d540da0443",3,5,0,5
"1392",1392,"69ea501f7c2740d540da0443",6,5,1,6
"1393",1393,"69ea501f7c2740d540da0443",3,5,0,5
"1394",1394,"69ea501f7c2740d540da0443",8,5,1,8
"1395",1395,"69ea501f7c2740d540da0443",7,5,1,7
"1396",1396,"69ea501f7c2740d540da0443",2,5,0,5
"1397",1397,"69ea501f7c2740d540da0443",2,5,0,5
"1398",1398,"69ea501f7c2740d540da0443",8,5,0,5
"1399",1399,"69ea501f7c2740d540da0443",7,5,1,7
"1400",1400,"69ea501f7c2740d540da0443",3,5,1,3
"1401",1401,"69ea501f7c2740d540da0443",7,5,0,5
"1402",1402,"69ea501f7c2740d540da0443",3,5,0,5
"1403",1403,"69ea501f7c2740d540da0443",2,5,0,5
"1404",1404,"69ea501f7c2740d540da0443",6,5,0,5
"1405",1405,"69ea501f7c2740d540da0443",4,5,0,5
"1406",1406,"69ea501f7c2740d540da0443",8,5,1,8
"1407",1407,"69ea501f7c2740d540da0443",4,5,0,5
"1408",1408,"69ea501f7c2740d540da0443",2,5,0,5
"1409",1409,"69ea501f7c2740d540da0443",8,5,0,5
"1410",1410,"69ea501f7c2740d540da0443",2,5,0,5
"1411",1411,"69ea501f7c2740d540da0443",6,5,1,6
"1412",1412,"69ea501f7c2740d540da0443",7,5,0,5
"1413",1413,"69ea501f7c2740d540da0443",6,5,1,6
"1414",1414,"69ea501f7c2740d540da0443",3,5,0,5
"1415",1415,"69ea501f7c2740d540da0443",6,5,1,6
"1416",1416,"69ea501f7c2740d540da0443",2,5,0,5
"1417",1417,"69ea501f7c2740d540da0443",6,5,1,6
"1418",1418,"69ea501f7c2740d540da0443",8,5,1,8
"1419",1419,"69ea501f7c2740d540da0443",3,5,0,5
"1420",1420,"69ea501f7c2740d540da0443",4,5,0,5
"1421",1421,"69ea501f7c2740d540da0443",8,5,1,8
"1422",1422,"69ea501f7c2740d540da0443",2,5,0,5
"1423",1423,"69ea501f7c2740d540da0443",4,5,0,5
"1424",1424,"69ea501f7c2740d540da0443",4,5,0,5
"1425",1425,"69ea501f7c2740d540da0443",6,5,0,5
"1426",1426,"69ea501f7c2740d540da0443",8,5,1,8
"1427",1427,"69ea501f7c2740d540da0443",7,5,1,7
"1428",1428,"69ea501f7c2740d540da0443",3,5,0,5
"1429",1429,"69ea501f7c2740d540da0443",4,5,0,5
"1430",1430,"69ea501f7c2740d540da0443",8,5,1,8
"1431",1431,"69ea501f7c2740d540da0443",3,5,0,5
"1432",1432,"69ea501f7c2740d540da0443",6,5,1,6
"1433",1433,"69ea501f7c2740d540da0443",2,5,0,5
"1434",1434,"69ea501f7c2740d540da0443",4,5,0,5
"1435",1435,"69ea501f7c2740d540da0443",4,5,1,4
"1436",1436,"69ea501f7c2740d540da0443",8,5,1,8
"1437",1437,"69ea501f7c2740d540da0443",6,5,0,5
"1438",1438,"69ea501f7c2740d540da0443",7,5,1,7
"1439",1439,"69ea501f7c2740d540da0443",2,5,0,5
"1440",1440,"69ea501f7c2740d540da0443",3,5,0,5
"1441",1441,"69ea501f7c2740d540da0443",6,5,1,6
"1442",1442,"69ea501f7c2740d540da0443",7,5,1,7
"1443",1443,"69ea501f7c2740d540da0443",7,5,1,7
"1444",1444,"69ea501f7c2740d540da0443",3,5,0,5
"1445",1445,"69ea501f7c2740d540da0443",8,5,1,8
"1446",1446,"69ea7eb1026754c383c71dcb",3,5,0,5
"1447",1447,"69ea7eb1026754c383c71dcb",3,5,0,5
"1448",1448,"69ea7eb1026754c383c71dcb",4,5,1,4
"1449",1449,"69ea7eb1026754c383c71dcb",6,5,1,6
"1450",1450,"69ea7eb1026754c383c71dcb",4,5,1,4
"1451",1451,"69ea7eb1026754c383c71dcb",4,5,1,4
"1452",1452,"69ea7eb1026754c383c71dcb",7,5,0,5
"1453",1453,"69ea7eb1026754c383c71dcb",2,5,1,2
"1454",1454,"69ea7eb1026754c383c71dcb",6,5,1,6
"1455",1455,"69ea7eb1026754c383c71dcb",8,5,1,8
"1456",1456,"69ea7eb1026754c383c71dcb",8,5,1,8
"1457",1457,"69ea7eb1026754c383c71dcb",8,5,1,8
"1458",1458,"69ea7eb1026754c383c71dcb",7,5,1,7
"1459",1459,"69ea7eb1026754c383c71dcb",7,5,1,7
"1460",1460,"69ea7eb1026754c383c71dcb",6,5,1,6
"1461",1461,"69ea7eb1026754c383c71dcb",3,5,0,5
"1462",1462,"69ea7eb1026754c383c71dcb",2,5,0,5
"1463",1463,"69ea7eb1026754c383c71dcb",6,5,1,6
"1464",1464,"69ea7eb1026754c383c71dcb",7,5,1,7
"1465",1465,"69ea7eb1026754c383c71dcb",8,5,0,5
"1466",1466,"69ea7eb1026754c383c71dcb",3,5,0,5
"1467",1467,"69ea7eb1026754c383c71dcb",3,5,0,5
"1468",1468,"69ea7eb1026754c383c71dcb",7,5,1,7
"1469",1469,"69ea7eb1026754c383c71dcb",2,5,1,2
"1470",1470,"69ea7eb1026754c383c71dcb",2,5,0,5
"1471",1471,"69ea7eb1026754c383c71dcb",8,5,1,8
"1472",1472,"69ea7eb1026754c383c71dcb",7,5,1,7
"1473",1473,"69ea7eb1026754c383c71dcb",4,5,1,4
"1474",1474,"69ea7eb1026754c383c71dcb",2,5,0,5
"1475",1475,"69ea7eb1026754c383c71dcb",4,5,0,5
"1476",1476,"69ea7eb1026754c383c71dcb",4,5,1,4
"1477",1477,"69ea7eb1026754c383c71dcb",6,5,1,6
"1478",1478,"69ea7eb1026754c383c71dcb",3,5,0,5
"1479",1479,"69ea7eb1026754c383c71dcb",8,5,1,8
"1480",1480,"69ea7eb1026754c383c71dcb",6,5,0,5
"1481",1481,"69ea7eb1026754c383c71dcb",8,5,0,5
"1482",1482,"69ea7eb1026754c383c71dcb",8,5,1,8
"1483",1483,"69ea7eb1026754c383c71dcb",2,5,0,5
"1484",1484,"69ea7eb1026754c383c71dcb",4,5,0,5
"1485",1485,"69ea7eb1026754c383c71dcb",2,5,0,5
"1486",1486,"69ea7eb1026754c383c71dcb",7,5,1,7
"1487",1487,"69ea7eb1026754c383c71dcb",7,5,0,5
"1488",1488,"69ea7eb1026754c383c71dcb",3,5,0,5
"1489",1489,"69ea7eb1026754c383c71dcb",6,5,1,6
"1490",1490,"69ea7eb1026754c383c71dcb",3,5,0,5
"1491",1491,"69ea7eb1026754c383c71dcb",4,5,0,5
"1492",1492,"69ea7eb1026754c383c71dcb",6,5,1,6
"1493",1493,"69ea7eb1026754c383c71dcb",6,5,1,6
"1494",1494,"69ea7eb1026754c383c71dcb",2,5,0,5
"1495",1495,"69ea7eb1026754c383c71dcb",7,5,1,7
"1496",1496,"69ea7eb1026754c383c71dcb",3,5,0,5
"1497",1497,"69ea7eb1026754c383c71dcb",6,5,1,6
"1498",1498,"69ea7eb1026754c383c71dcb",7,5,1,7
"1499",1499,"69ea7eb1026754c383c71dcb",2,5,0,5
"1500",1500,"69ea7eb1026754c383c71dcb",8,5,1,8
"1501",1501,"69ea7eb1026754c383c71dcb",3,5,0,5
"1502",1502,"69ea7eb1026754c383c71dcb",4,5,0,5
"1503",1503,"69ea7eb1026754c383c71dcb",3,5,0,5
"1504",1504,"69ea7eb1026754c383c71dcb",6,5,0,5
"1505",1505,"69ea7eb1026754c383c71dcb",6,5,1,6
"1506",1506,"69ea7eb1026754c383c71dcb",4,5,0,5
"1507",1507,"69ea7eb1026754c383c71dcb",2,5,0,5
"1508",1508,"69ea7eb1026754c383c71dcb",3,5,0,5
"1509",1509,"69ea7eb1026754c383c71dcb",7,5,0,5
"1510",1510,"69ea7eb1026754c383c71dcb",8,5,1,8
"1511",1511,"69ea7eb1026754c383c71dcb",6,5,1,6
"1512",1512,"69ea7eb1026754c383c71dcb",2,5,0,5
"1513",1513,"69ea7eb1026754c383c71dcb",4,5,0,5
"1514",1514,"69ea7eb1026754c383c71dcb",3,5,1,3
"1515",1515,"69ea7eb1026754c383c71dcb",4,5,1,4
"1516",1516,"69ea7eb1026754c383c71dcb",3,5,0,5
"1517",1517,"69ea7eb1026754c383c71dcb",4,5,0,5
"1518",1518,"69ea7eb1026754c383c71dcb",6,5,1,6
"1519",1519,"69ea7eb1026754c383c71dcb",6,5,0,5
"1520",1520,"69ea7eb1026754c383c71dcb",8,5,0,5
"1521",1521,"69ea7eb1026754c383c71dcb",2,5,0,5
"1522",1522,"69ea7eb1026754c383c71dcb",8,5,0,5
"1523",1523,"69ea7eb1026754c383c71dcb",7,5,1,7
"1524",1524,"69ea7eb1026754c383c71dcb",3,5,0,5
"1525",1525,"69ea7eb1026754c383c71dcb",7,5,1,7
"1526",1526,"69ea7eb1026754c383c71dcb",8,5,1,8
"1527",1527,"69ea7eb1026754c383c71dcb",2,5,0,5
"1528",1528,"69ea7eb1026754c383c71dcb",4,5,1,4
"1529",1529,"69ea7eb1026754c383c71dcb",2,5,0,5
"1530",1530,"69ea7eb1026754c383c71dcb",3,5,0,5
"1531",1531,"69ea7eb1026754c383c71dcb",8,5,1,8
"1532",1532,"69ea7eb1026754c383c71dcb",2,5,0,5
"1533",1533,"69ea7eb1026754c383c71dcb",8,5,1,8
"1534",1534,"69ea7eb1026754c383c71dcb",8,5,0,5
"1535",1535,"69ea7eb1026754c383c71dcb",6,5,1,6
"1536",1536,"69ea7eb1026754c383c71dcb",6,5,1,6
"1537",1537,"69ea7eb1026754c383c71dcb",7,5,1,7
"1538",1538,"69ea7eb1026754c383c71dcb",6,5,1,6
"1539",1539,"69ea7eb1026754c383c71dcb",2,5,0,5
"1540",1540,"69ea7eb1026754c383c71dcb",4,5,0,5
"1541",1541,"69ea7eb1026754c383c71dcb",3,5,0,5
"1542",1542,"69ea7eb1026754c383c71dcb",7,5,1,7
"1543",1543,"69ea7eb1026754c383c71dcb",7,5,1,7
"1544",1544,"69ea7eb1026754c383c71dcb",2,5,0,5
"1545",1545,"69ea7eb1026754c383c71dcb",6,5,1,6
"1546",1546,"69ea7eb1026754c383c71dcb",3,5,0,5
"1547",1547,"69ea7eb1026754c383c71dcb",2,5,0,5
"1548",1548,"69ea7eb1026754c383c71dcb",4,5,0,5
"1549",1549,"69ea7eb1026754c383c71dcb",7,5,1,7
"1550",1550,"69ea7eb1026754c383c71dcb",7,5,1,7
"1551",1551,"69ea7eb1026754c383c71dcb",3,5,0,5
"1552",1552,"69ea7eb1026754c383c71dcb",4,5,0,5
"1553",1553,"69ea7eb1026754c383c71dcb",7,5,1,7
"1554",1554,"69ea7eb1026754c383c71dcb",6,5,1,6
"1555",1555,"69ea7eb1026754c383c71dcb",8,5,1,8
"1556",1556,"69ea7eb1026754c383c71dcb",6,5,1,6
"1557",1557,"69ea7eb1026754c383c71dcb",4,5,1,4
"1558",1558,"69ea7eb1026754c383c71dcb",3,5,0,5
"1559",1559,"69ea7eb1026754c383c71dcb",8,5,1,8
"1560",1560,"69ea7eb1026754c383c71dcb",8,5,1,8
"1561",1561,"69ea7eb1026754c383c71dcb",7,5,1,7
"1562",1562,"69ea7eb1026754c383c71dcb",4,5,0,5
"1563",1563,"69ea7eb1026754c383c71dcb",7,5,1,7
"1564",1564,"69ea7eb1026754c383c71dcb",6,5,0,5
"1565",1565,"69ea7eb1026754c383c71dcb",8,5,1,8
"1566",1566,"69ea7eb1026754c383c71dcb",8,5,1,8
"1567",1567,"69ea7eb1026754c383c71dcb",4,5,0,5
"1568",1568,"69ea7eb1026754c383c71dcb",8,5,1,8
"1569",1569,"69ea7eb1026754c383c71dcb",3,5,0,5
"1570",1570,"69ea7eb1026754c383c71dcb",2,5,0,5
"1571",1571,"69ea7eb1026754c383c71dcb",3,5,0,5
"1572",1572,"69ea7eb1026754c383c71dcb",6,5,1,6
"1573",1573,"69ea7eb1026754c383c71dcb",3,5,0,5
"1574",1574,"69ea7eb1026754c383c71dcb",2,5,0,5
"1575",1575,"69ea7eb1026754c383c71dcb",6,5,0,5
"1576",1576,"69ea7eb1026754c383c71dcb",7,5,1,7
"1577",1577,"69eb800832758d43f529f9af",8,5,1,8
"1578",1578,"69eb800832758d43f529f9af",4,5,0,5
"1579",1579,"69eb800832758d43f529f9af",4,5,0,5
"1580",1580,"69eb800832758d43f529f9af",8,5,1,8
"1581",1581,"69eb800832758d43f529f9af",6,5,1,6
"1582",1582,"69eb800832758d43f529f9af",7,5,1,7
"1583",1583,"69eb800832758d43f529f9af",3,5,0,5
"1584",1584,"69eb800832758d43f529f9af",3,5,0,5
"1585",1585,"69eb800832758d43f529f9af",2,5,0,5
"1586",1586,"69eb800832758d43f529f9af",6,5,1,6
"1587",1587,"69eb800832758d43f529f9af",2,5,0,5
"1588",1588,"69eb800832758d43f529f9af",8,5,1,8
"1589",1589,"69eb800832758d43f529f9af",3,5,1,3
"1590",1590,"69eb800832758d43f529f9af",7,5,1,7
"1591",1591,"69eb800832758d43f529f9af",8,5,1,8
"1592",1592,"69eb800832758d43f529f9af",8,5,1,8
"1593",1593,"69eb800832758d43f529f9af",7,5,1,7
"1594",1594,"69eb800832758d43f529f9af",8,5,1,8
"1595",1595,"69eb800832758d43f529f9af",6,5,1,6
"1596",1596,"69eb800832758d43f529f9af",6,5,1,6
"1597",1597,"69eb800832758d43f529f9af",2,5,0,5
"1598",1598,"69eb800832758d43f529f9af",3,5,1,3
"1599",1599,"69eb800832758d43f529f9af",7,5,0,5
"1600",1600,"69eb800832758d43f529f9af",4,5,0,5
"1601",1601,"69eb800832758d43f529f9af",7,5,1,7
"1602",1602,"69eb800832758d43f529f9af",4,5,0,5
"1603",1603,"69eb800832758d43f529f9af",6,5,1,6
"1604",1604,"69eb800832758d43f529f9af",3,5,0,5
"1605",1605,"69eb800832758d43f529f9af",2,5,0,5
"1606",1606,"69eb800832758d43f529f9af",2,5,0,5
"1607",1607,"69eb800832758d43f529f9af",6,5,0,5
"1608",1608,"69eb800832758d43f529f9af",2,5,0,5
"1609",1609,"69eb800832758d43f529f9af",3,5,0,5
"1610",1610,"69eb800832758d43f529f9af",7,5,1,7
"1611",1611,"69eb800832758d43f529f9af",6,5,1,6
"1612",1612,"69eb800832758d43f529f9af",3,5,0,5
"1613",1613,"69eb800832758d43f529f9af",6,5,1,6
"1614",1614,"69eb800832758d43f529f9af",2,5,0,5
"1615",1615,"69eb800832758d43f529f9af",7,5,1,7
"1616",1616,"69eb800832758d43f529f9af",7,5,1,7
"1617",1617,"69eb800832758d43f529f9af",3,5,0,5
"1618",1618,"69eb800832758d43f529f9af",4,5,1,4
"1619",1619,"69eb800832758d43f529f9af",4,5,0,5
"1620",1620,"69eb800832758d43f529f9af",8,5,1,8
"1621",1621,"69eb800832758d43f529f9af",4,5,0,5
"1622",1622,"69eb800832758d43f529f9af",8,5,0,5
"1623",1623,"69eb800832758d43f529f9af",4,5,0,5
"1624",1624,"69eb800832758d43f529f9af",7,5,1,7
"1625",1625,"69eb800832758d43f529f9af",4,5,0,5
"1626",1626,"69eb800832758d43f529f9af",3,5,0,5
"1627",1627,"69eb800832758d43f529f9af",6,5,0,5
"1628",1628,"69eb800832758d43f529f9af",8,5,1,8
"1629",1629,"69eb800832758d43f529f9af",2,5,0,5
"1630",1630,"69eb800832758d43f529f9af",6,5,1,6
"1631",1631,"69eb800832758d43f529f9af",3,5,0,5
"1632",1632,"69eb800832758d43f529f9af",4,5,0,5
"1633",1633,"69eb800832758d43f529f9af",7,5,0,5
"1634",1634,"69eb800832758d43f529f9af",2,5,0,5
"1635",1635,"69eb800832758d43f529f9af",6,5,1,6
"1636",1636,"69eb800832758d43f529f9af",7,5,1,7
"1637",1637,"69eb800832758d43f529f9af",2,5,0,5
"1638",1638,"69eb800832758d43f529f9af",3,5,0,5
"1639",1639,"69eb800832758d43f529f9af",6,5,1,6
"1640",1640,"69eb800832758d43f529f9af",8,5,1,8
"1641",1641,"69eb800832758d43f529f9af",8,5,1,8
"1642",1642,"69eb800832758d43f529f9af",4,5,0,5
"1643",1643,"69eb800832758d43f529f9af",2,5,0,5
"1644",1644,"69eb800832758d43f529f9af",3,5,0,5
"1645",1645,"69eb800832758d43f529f9af",8,5,1,8
"1646",1646,"69eb800832758d43f529f9af",6,5,0,5
"1647",1647,"69eb800832758d43f529f9af",3,5,1,3
"1648",1648,"69eb800832758d43f529f9af",4,5,0,5
"1649",1649,"69eb800832758d43f529f9af",7,5,1,7
"1650",1650,"69eb800832758d43f529f9af",7,5,0,5
"1651",1651,"69eb800832758d43f529f9af",3,5,0,5
"1652",1652,"69eb800832758d43f529f9af",6,5,1,6
"1653",1653,"69eb800832758d43f529f9af",2,5,0,5
"1654",1654,"69eb800832758d43f529f9af",4,5,0,5
"1655",1655,"69eb800832758d43f529f9af",2,5,0,5
"1656",1656,"69eb800832758d43f529f9af",8,5,1,8
"1657",1657,"69eb800832758d43f529f9af",4,5,0,5
"1658",1658,"69eb800832758d43f529f9af",3,5,0,5
"1659",1659,"69eb800832758d43f529f9af",4,5,0,5
"1660",1660,"69eb800832758d43f529f9af",7,5,0,5
"1661",1661,"69eb800832758d43f529f9af",6,5,1,6
"1662",1662,"69eb800832758d43f529f9af",7,5,1,7
"1663",1663,"69eb800832758d43f529f9af",2,5,0,5
"1664",1664,"69eb800832758d43f529f9af",2,5,0,5
"1665",1665,"69eb800832758d43f529f9af",3,5,0,5
"1666",1666,"69eb800832758d43f529f9af",6,5,1,6
"1667",1667,"69eb800832758d43f529f9af",8,5,0,5
"1668",1668,"69eb800832758d43f529f9af",2,5,0,5
"1669",1669,"69eb800832758d43f529f9af",6,5,1,6
"1670",1670,"69eb800832758d43f529f9af",8,5,1,8
"1671",1671,"69eb800832758d43f529f9af",7,5,1,7
"1672",1672,"69eb800832758d43f529f9af",2,5,0,5
"1673",1673,"69eb800832758d43f529f9af",4,5,0,5
"1674",1674,"69eb800832758d43f529f9af",4,5,0,5
"1675",1675,"69eb800832758d43f529f9af",8,5,1,8
"1676",1676,"69eb800832758d43f529f9af",3,5,0,5
"1677",1677,"69eb800832758d43f529f9af",8,5,1,8
"1678",1678,"69eb800832758d43f529f9af",6,5,0,5
"1679",1679,"69eb800832758d43f529f9af",3,5,0,5
"1680",1680,"69eb800832758d43f529f9af",8,5,1,8
"1681",1681,"69eb800832758d43f529f9af",6,5,1,6
"1682",1682,"69eb800832758d43f529f9af",4,5,0,5
"1683",1683,"69eb800832758d43f529f9af",3,5,0,5
"1684",1684,"69eb800832758d43f529f9af",6,5,1,6
"1685",1685,"69eb800832758d43f529f9af",7,5,1,7
"1686",1686,"69eb800832758d43f529f9af",7,5,1,7
"1687",1687,"69eb800832758d43f529f9af",2,5,0,5
"1688",1688,"69eb800832758d43f529f9af",7,5,0,5
"1689",1689,"69eb800832758d43f529f9af",6,5,1,6
"1690",1690,"69eb800832758d43f529f9af",4,5,0,5
"1691",1691,"69eb800832758d43f529f9af",6,5,1,6
"1692",1692,"69eb800832758d43f529f9af",6,5,1,6
"1693",1693,"69eb800832758d43f529f9af",8,5,0,5
"1694",1694,"69eb800832758d43f529f9af",2,5,0,5
"1695",1695,"69eb800832758d43f529f9af",7,5,0,5
"1696",1696,"69eb800832758d43f529f9af",7,5,1,7
"1697",1697,"69eb800832758d43f529f9af",3,5,0,5
"1698",1698,"69eb800832758d43f529f9af",4,5,0,5
"1699",1699,"69eb800832758d43f529f9af",8,5,1,8
"1700",1700,"69eb800832758d43f529f9af",3,5,0,5
"1701",1701,"69eb800832758d43f529f9af",2,5,0,5
"1702",1702,"69eb800832758d43f529f9af",8,5,1,8
"1703",1703,"69eb800832758d43f529f9af",4,5,0,5
"1704",1704,"69eb800832758d43f529f9af",7,5,1,7
"1705",1705,"69ee792c66e99d9dc5c7793f",3,5,0,5
"1706",1706,"69ee792c66e99d9dc5c7793f",7,5,1,7
"1707",1707,"69ee792c66e99d9dc5c7793f",6,5,1,6
"1708",1708,"69ee792c66e99d9dc5c7793f",7,5,1,7
"1709",1709,"69ee792c66e99d9dc5c7793f",4,5,0,5
"1710",1710,"69ee792c66e99d9dc5c7793f",3,5,1,3
"1711",1711,"69ee792c66e99d9dc5c7793f",8,5,1,8
"1712",1712,"69ee792c66e99d9dc5c7793f",2,5,0,5
"1713",1713,"69ee792c66e99d9dc5c7793f",8,5,1,8
"1714",1714,"69ee792c66e99d9dc5c7793f",2,5,0,5
"1715",1715,"69ee792c66e99d9dc5c7793f",8,5,1,8
"1716",1716,"69ee792c66e99d9dc5c7793f",4,5,0,5
"1717",1717,"69ee792c66e99d9dc5c7793f",3,5,0,5
"1718",1718,"69ee792c66e99d9dc5c7793f",6,5,1,6
"1719",1719,"69ee792c66e99d9dc5c7793f",7,5,0,5
"1720",1720,"69ee792c66e99d9dc5c7793f",2,5,0,5
"1721",1721,"69ee792c66e99d9dc5c7793f",4,5,0,5
"1722",1722,"69ee792c66e99d9dc5c7793f",2,5,0,5
"1723",1723,"69ee792c66e99d9dc5c7793f",8,5,1,8
"1724",1724,"69ee792c66e99d9dc5c7793f",7,5,1,7
"1725",1725,"69ee792c66e99d9dc5c7793f",2,5,0,5
"1726",1726,"69ee792c66e99d9dc5c7793f",6,5,1,6
"1727",1727,"69ee792c66e99d9dc5c7793f",3,5,1,3
"1728",1728,"69ee792c66e99d9dc5c7793f",6,5,1,6
"1729",1729,"69ee792c66e99d9dc5c7793f",8,5,1,8
"1730",1730,"69ee792c66e99d9dc5c7793f",7,5,0,5
"1731",1731,"69ee792c66e99d9dc5c7793f",3,5,1,3
"1732",1732,"69ee792c66e99d9dc5c7793f",6,5,1,6
"1733",1733,"69ee792c66e99d9dc5c7793f",3,5,0,5
"1734",1734,"69ee792c66e99d9dc5c7793f",7,5,0,5
"1735",1735,"69ee792c66e99d9dc5c7793f",4,5,1,4
"1736",1736,"69ee792c66e99d9dc5c7793f",4,5,1,4
"1737",1737,"69ee792c66e99d9dc5c7793f",4,5,1,4
"1738",1738,"69ee792c66e99d9dc5c7793f",2,5,0,5
"1739",1739,"69ee792c66e99d9dc5c7793f",8,5,1,8
"1740",1740,"69ee792c66e99d9dc5c7793f",7,5,1,7
"1741",1741,"69ee792c66e99d9dc5c7793f",6,5,1,6
"1742",1742,"69ee792c66e99d9dc5c7793f",3,5,0,5
"1743",1743,"69ee792c66e99d9dc5c7793f",4,5,0,5
"1744",1744,"69ee792c66e99d9dc5c7793f",2,5,0,5
"1745",1745,"69ee792c66e99d9dc5c7793f",8,5,0,5
"1746",1746,"69ee792c66e99d9dc5c7793f",6,5,1,6
"1747",1747,"69ee792c66e99d9dc5c7793f",6,5,0,5
"1748",1748,"69ee792c66e99d9dc5c7793f",4,5,0,5
"1749",1749,"69ee792c66e99d9dc5c7793f",2,5,0,5
"1750",1750,"69ee792c66e99d9dc5c7793f",8,5,0,5
"1751",1751,"69ee792c66e99d9dc5c7793f",4,5,0,5
"1752",1752,"69ee792c66e99d9dc5c7793f",7,5,1,7
"1753",1753,"69ee792c66e99d9dc5c7793f",2,5,0,5
"1754",1754,"69ee792c66e99d9dc5c7793f",3,5,1,3
"1755",1755,"69ee792c66e99d9dc5c7793f",7,5,1,7
"1756",1756,"69ee792c66e99d9dc5c7793f",4,5,0,5
"1757",1757,"69ee792c66e99d9dc5c7793f",6,5,0,5
"1758",1758,"69ee792c66e99d9dc5c7793f",2,5,0,5
"1759",1759,"69ee792c66e99d9dc5c7793f",8,5,1,8
"1760",1760,"69ee792c66e99d9dc5c7793f",6,5,0,5
"1761",1761,"69ee792c66e99d9dc5c7793f",7,5,0,5
"1762",1762,"69ee792c66e99d9dc5c7793f",8,5,1,8
"1763",1763,"69ee792c66e99d9dc5c7793f",3,5,0,5
"1764",1764,"69ee792c66e99d9dc5c7793f",4,5,1,4
"1765",1765,"69ee792c66e99d9dc5c7793f",3,5,0,5
"1766",1766,"69ee792c66e99d9dc5c7793f",7,5,0,5
"1767",1767,"69ee792c66e99d9dc5c7793f",4,5,0,5
"1768",1768,"69ee792c66e99d9dc5c7793f",2,5,1,2
"1769",1769,"69ee792c66e99d9dc5c7793f",6,5,0,5
"1770",1770,"69ee792c66e99d9dc5c7793f",3,5,0,5
"1771",1771,"69ee792c66e99d9dc5c7793f",2,5,0,5
"1772",1772,"69ee792c66e99d9dc5c7793f",6,5,0,5
"1773",1773,"69ee792c66e99d9dc5c7793f",7,5,0,5
"1774",1774,"69ee792c66e99d9dc5c7793f",2,5,0,5
"1775",1775,"69ee792c66e99d9dc5c7793f",8,5,1,8
"1776",1776,"69ee792c66e99d9dc5c7793f",4,5,1,4
"1777",1777,"69ee792c66e99d9dc5c7793f",3,5,0,5
"1778",1778,"69ee792c66e99d9dc5c7793f",8,5,0,5
"1779",1779,"69ee792c66e99d9dc5c7793f",4,5,0,5
"1780",1780,"69ee792c66e99d9dc5c7793f",3,5,1,3
"1781",1781,"69ee792c66e99d9dc5c7793f",2,5,0,5
"1782",1782,"69ee792c66e99d9dc5c7793f",6,5,1,6
"1783",1783,"69ee792c66e99d9dc5c7793f",7,5,0,5
"1784",1784,"69ee792c66e99d9dc5c7793f",2,5,1,2
"1785",1785,"69ee792c66e99d9dc5c7793f",6,5,1,6
"1786",1786,"69ee792c66e99d9dc5c7793f",8,5,0,5
"1787",1787,"69ee792c66e99d9dc5c7793f",3,5,0,5
"1788",1788,"69ee792c66e99d9dc5c7793f",4,5,1,4
"1789",1789,"69ee792c66e99d9dc5c7793f",6,5,0,5
"1790",1790,"69ee792c66e99d9dc5c7793f",2,5,0,5
"1791",1791,"69ee792c66e99d9dc5c7793f",7,5,0,5
"1792",1792,"69ee792c66e99d9dc5c7793f",8,5,0,5
"1793",1793,"69ee792c66e99d9dc5c7793f",7,5,1,7
